user_id,signup_date,plan_type,revenue_before,revenue_after,churned,country,device,acquisition_channel,sessions,total_time_spent
U00314,2023-02-20,Premium,15.24,15.24,0,UK,Mobile,Paid Search,5,18.34
U00315,2023-09-21,Free,6.58,6.58,0,Brazil,Mobile,Referral,6,58.59
U00316,2023-10-10,Free,15.62,15.62,0,Germany,Desktop,Paid Search,6,40.59
U00317,2023-01-27,Free,24.61,33.577840297477834,0,Australia,Desktop,Email,5,31.39
U00318,2023-08-14,Basic,26.51,28.141165780523043,0,Brazil,Desktop,Referral,8,55.84
U00319,2023-10-04,Free,3.6,5.32678234928901,0,Australia,Desktop,Paid Search,7,24.37
U00320,2023-10-13,Basic,27.76,27.76,0,Germany,Desktop,Paid Search,4,20.54
U00321,2023-04-07,Premium,22.34,22.34,0,India,Mobile,Organic,4,29.36
U00322,2023-10-11,Premium,0.24,0.24,0,USA,Desktop,Paid Search,11,46.74
U00323,2023-11-13,Free,1.21,1.21,0,Canada,Mobile,Social,7,51.27
U00324,2023-10-31,Premium,20.78,32.67783674275235,0,Germany,Tablet,Email,9,64.68
U00325,2023-05-27,Basic,9.68,9.68,0,USA,Tablet,Social,4,29.29
U00326,2023-01-04,Free,3.16,3.16,0,USA,Mobile,Email,8,54.69
U00327,2023-02-04,Basic,0.91,8.463516344847505,1,USA,Mobile,Organic,12,73.56
U00328,2023-07-11,Premium,3.47,3.47,0,India,Desktop,Email,10,59.89
U00329,2023-02-18,Free,63.17,76.311100343947,0,USA,Desktop,Organic,6,42.42
U00330,2023-01-17,Free,26.01,26.01,1,USA,Tablet,Referral,10,80.97
U00331,2023-06-21,Free,15.0,17.547464662938324,0,UK,Tablet,Social,6,17.99
U00332,2023-08-08,Basic,56.79,56.79,1,UK,Mobile,Social,7,56.42
U00333,2023-06-07,Free,19.3,19.3,0,Germany,Tablet,Organic,2,6.63
U00334,2023-02-15,Premium,25.87,25.87,0,UK,Mobile,Social,9,64.82
U00335,2023-01-06,Basic,6.64,12.120279828490796,0,Germany,Mobile,Social,4,27.13
U00336,2023-04-09,Basic,17.78,17.78,0,USA,Tablet,Organic,7,44.03
U00337,2023-08-21,Free,3.1,3.1,0,UK,Mobile,Organic,2,7.75
U00338,2023-02-06,Basic,10.37,12.701448124933615,0,Brazil,Mobile,Paid Search,4,21.81
U00339,2023-10-07,Free,0.68,0.68,0,Canada,Mobile,Social,3,23.94
U00340,2023-12-15,Free,4.88,7.40549907381656,0,Canada,Mobile,Social,12,75.27
U00341,2023-10-29,Basic,1.56,1.56,0,India,Desktop,Referral,12,66.53
U00342,2023-06-30,Free,9.81,9.81,0,UK,Tablet,Social,13,100.37
U00343,2023-04-05,Basic,37.03,37.03,1,Australia,Tablet,Organic,7,45.01
U00344,2023-04-09,Free,9.49,9.49,0,India,Mobile,Email,16,93.67
U00345,2023-07-07,Free,35.63,35.63,0,Canada,Tablet,Paid Search,8,44.74
U00346,2023-04-26,Free,21.37,21.37,0,UK,Tablet,Organic,8,35.11
U00347,2023-07-10,Premium,14.25,14.25,0,Canada,Desktop,Email,9,46.21
U00348,2023-09-10,Basic,5.41,5.41,0,UK,Desktop,Social,7,41.06
U00349,2023-06-10,Basic,51.06,51.06,0,Australia,Desktop,Organic,6,46.7
U00350,2023-09-13,Free,1.11,1.11,0,Brazil,Desktop,Social,8,64.53
U00351,2023-11-19,Free,23.35,23.35,0,USA,Desktop,Referral,13,49.9
U00352,2023-05-08,Premium,19.42,28.196315939448716,0,Australia,Mobile,Referral,5,33.39
U00353,2023-01-18,Free,11.63,11.63,0,Germany,Tablet,Paid Search,8,52.96
U00354,2023-10-08,Free,5.5,5.5,0,UK,Desktop,Email,7,24.3
U00355,2023-08-11,Basic,11.27,11.27,0,UK,Desktop,Organic,6,32.14
U00356,2023-02-23,Free,41.24,44.69279192716745,1,Australia,Tablet,Paid Search,6,57.35
U00357,2023-02-27,Premium,36.25,36.25,1,India,Mobile,Social,6,32.52
U00358,2023-11-19,Basic,56.73,56.73,0,USA,Tablet,Organic,7,31.87
U00359,2023-12-26,Free,7.36,7.817640155493161,0,UK,Desktop,Organic,15,73.73
U00360,2023-06-23,Free,9.79,9.79,1,UK,Mobile,Social,4,21.54
U00361,2023-10-07,Free,0.38,0.38,0,Germany,Mobile,Paid Search,4,20.88
U00362,2023-04-24,Premium,57.28,65.47778639334709,0,Canada,Mobile,Paid Search,9,74.98
U00363,2023-10-15,Basic,7.99,7.99,0,USA,Tablet,Referral,8,21.64
U00364,2023-12-08,Free,10.36,10.36,1,USA,Tablet,Organic,4,22.16
U00365,2023-05-31,Free,47.68,47.68,0,Canada,Tablet,Paid Search,7,67.79
U00366,2023-05-07,Basic,14.96,14.96,0,Australia,Desktop,Organic,9,54.29
U00367,2023-06-04,Basic,16.7,16.7,0,UK,Mobile,Referral,8,72.17
U00368,2023-09-30,Free,3.88,3.88,0,USA,Desktop,Email,11,42.73
U00369,2023-04-14,Free,13.81,13.81,0,Australia,Mobile,Email,12,34.47
U00370,2023-10-26,Free,50.07,50.07,0,USA,Mobile,Referral,9,87.99
U00371,2023-09-03,Basic,16.36,24.040867470353305,0,Germany,Mobile,Organic,13,91.59
U00372,2023-06-25,Premium,5.89,6.089402396201776,0,Brazil,Mobile,Paid Search,8,65.04
U00373,2023-02-08,Free,0.63,0.63,0,Canada,Mobile,Paid Search,8,37.67
U00374,2023-06-19,Basic,8.2,8.2,0,Canada,Mobile,Social,11,64.08
U00375,2023-09-04,Free,17.0,17.0,0,Germany,Mobile,Paid Search,8,67.98
U00376,2023-01-26,Free,0.87,0.87,0,Brazil,Tablet,Organic,4,13.79
U00377,2023-12-21,Free,18.82,36.13144581675404,0,Germany,Tablet,Organic,8,53.46
U00378,2023-11-02,Premium,14.82,15.988627861311588,0,Australia,Desktop,Referral,9,78.17
U00379,2023-01-13,Free,30.6,30.6,0,Canada,Mobile,Social,10,52.87
U00380,2023-11-12,Basic,0.59,0.59,1,Canada,Desktop,Paid Search,7,57.82
U00381,2023-11-09,Free,30.36,48.663933595711676,0,UK,Tablet,Organic,9,42.04
U00382,2023-02-05,Free,14.72,29.79184962157304,0,Germany,Desktop,Organic,10,73.9
U00383,2023-06-22,Free,9.26,9.26,0,Australia,Desktop,Email,6,27.99
U00384,2023-01-20,Basic,67.27,67.27,0,USA,Mobile,Organic,10,22.23
U00385,2023-11-17,Free,3.49,3.49,1,USA,Desktop,Social,5,43.32
U00386,2023-09-21,Basic,15.59,24.060301856198365,0,India,Desktop,Paid Search,7,50.79
U00387,2023-05-22,Free,7.74,7.74,0,UK,Desktop,Email,5,36.83
U00388,2023-05-23,Free,14.99,22.659540505568632,1,USA,Tablet,Organic,13,98.13
U00389,2023-04-02,Free,16.07,16.07,0,Australia,Mobile,Social,9,67.78
U00390,2023-12-20,Free,1.87,15.621530813705242,0,UK,Mobile,Referral,6,38.34
U00391,2023-11-18,Free,21.64,21.64,0,Australia,Mobile,Paid Search,8,45.1
U00392,2023-10-15,Free,20.13,20.13,0,Australia,Mobile,Referral,7,32.65
U00393,2023-08-03,Basic,29.35,29.35,1,Germany,Tablet,Social,15,156.58
U00394,2023-12-08,Basic,1.9,1.9,0,USA,Mobile,Referral,9,39.78
U00395,2023-02-20,Free,7.06,7.06,1,UK,Desktop,Paid Search,7,27.65
U00396,2023-06-02,Free,21.0,21.0,1,Germany,Tablet,Social,3,18.42
U00397,2023-07-05,Free,2.94,2.94,0,Canada,Desktop,Organic,6,37.21
U00398,2023-03-04,Free,22.64,22.64,0,Brazil,Tablet,Referral,6,46.4
U00399,2023-07-09,Free,1.22,1.22,0,India,Mobile,Email,19,79.46
U00400,2023-05-05,Premium,8.16,8.16,0,Germany,Mobile,Referral,6,49.59
U00401,2023-05-30,Free,37.51,37.51,0,Canada,Tablet,Social,5,21.46
U00402,2023-11-10,Free,29.77,29.77,0,Brazil,Mobile,Email,6,8.45
U00403,2023-02-27,Free,20.7,20.7,0,UK,Tablet,Social,5,44.97
U00404,2023-12-08,Free,40.88,40.88,1,Australia,Mobile,Social,5,24.12
U00405,2023-11-01,Basic,24.71,24.71,0,Brazil,Tablet,Email,8,49.35
U00406,2023-06-29,Free,14.65,14.65,0,USA,Mobile,Social,12,93.48
U00407,2023-06-19,Free,77.96,77.96,1,Canada,Mobile,Email,4,29.1
U00408,2023-11-22,Basic,23.74,23.74,0,Canada,Tablet,Organic,9,26.71
U00409,2023-09-28,Free,18.39,18.39,0,UK,Desktop,Social,7,11.34
U00410,2023-02-23,Basic,10.51,10.51,0,India,Mobile,Organic,10,56.27
U00411,2023-04-11,Basic,46.54,48.810197118174166,0,India,Tablet,Paid Search,6,63.31
U00412,2023-09-21,Free,7.01,7.01,0,UK,Mobile,Referral,10,43.47
U00413,2023-02-22,Basic,0.19,0.19,0,USA,Mobile,Organic,4,20.14
U00414,2023-03-01,Free,4.38,4.38,0,UK,Desktop,Referral,4,36.52
U00415,2023-04-18,Basic,2.32,4.172118162693004,1,UK,Tablet,Email,8,50.15
U00416,2023-01-05,Free,7.68,7.68,0,Canada,Desktop,Paid Search,6,54.21
U00417,2023-04-13,Free,34.96,55.921469699144836,0,UK,Mobile,Email,10,85.84
U00418,2023-07-15,Basic,21.08,21.808654184514552,0,Germany,Tablet,Social,9,67.99
U00419,2023-09-19,Premium,3.7,5.068151521673851,0,India,Desktop,Referral,10,50.37
U00420,2023-12-31,Premium,31.1,53.700319180498994,0,India,Tablet,Email,7,30.03
U00421,2023-12-16,Basic,14.03,14.03,1,USA,Mobile,Referral,5,26.08
U00422,2023-02-16,Free,14.38,14.38,0,India,Mobile,Social,6,20.18
U00423,2023-12-21,Free,8.99,10.4890363467434,0,USA,Desktop,Social,7,32.68
U00424,2023-11-07,Free,39.99,61.39876003995331,0,Canada,Mobile,Referral,8,29.45
U00425,2023-11-04,Free,7.66,7.66,0,USA,Tablet,Paid Search,10,64.69
U00426,2023-05-24,Free,1.98,1.98,0,India,Mobile,Referral,7,45.93
U00427,2023-09-26,Premium,7.21,29.65880069560101,0,Australia,Desktop,Referral,9,46.88
U00428,2023-05-04,Free,25.13,25.13,0,UK,Mobile,Email,6,39.64
U00429,2023-04-16,Free,21.43,21.43,0,UK,Desktop,Referral,8,37.22
U00430,2023-06-07,Free,4.17,4.17,0,Germany,Desktop,Paid Search,15,134.58
U00431,2023-05-27,Premium,2.37,2.37,0,USA,Desktop,Paid Search,6,38.34
U00432,2023-05-25,Basic,21.63,21.63,0,Brazil,Desktop,Referral,8,37.14
U00433,2023-04-30,Basic,22.56,25.834883776887015,1,Brazil,Tablet,Organic,6,21.6
U00434,2023-11-15,Free,9.12,9.12,0,Canada,Desktop,Referral,7,50.84
U00435,2023-10-02,Premium,37.0,46.20932820797669,0,India,Tablet,Email,6,46.18
U00436,2023-04-02,Free,76.52,84.26051811412641,0,India,Tablet,Organic,9,64.1
U00437,2023-02-27,Premium,4.6,9.628448843889469,0,Brazil,Tablet,Social,10,79.5
U00438,2023-12-12,Basic,17.21,18.348049271406424,0,Germany,Mobile,Social,12,71.02
U00439,2023-08-17,Free,0.11,0.11,0,Australia,Desktop,Organic,9,66.79
U00440,2023-04-27,Free,24.97,24.97,0,Canada,Desktop,Referral,4,24.12
U00441,2023-11-14,Basic,10.7,20.72712950514535,0,Australia,Mobile,Social,9,35.5
U00442,2023-10-06,Free,4.3,4.3,1,USA,Desktop,Email,6,21.59
U00443,2023-05-07,Premium,27.9,27.9,0,Australia,Mobile,Social,6,21.95
U00444,2023-05-09,Free,33.28,33.28,0,USA,Desktop,Email,4,6.96
U00445,2023-02-27,Free,2.36,2.36,0,Canada,Tablet,Organic,7,17.94
U00446,2023-05-02,Free,0.84,11.252452948202574,1,India,Tablet,Email,8,47.58
U00447,2023-01-01,Free,8.13,8.13,0,Canada,Tablet,Paid Search,9,16.14
U00448,2023-08-27,Free,19.67,27.281066186829875,0,Australia,Desktop,Paid Search,12,46.34
U00449,2023-10-17,Free,31.54,31.54,1,India,Tablet,Paid Search,3,15.14
U00450,2023-04-06,Basic,15.8,15.8,0,Australia,Mobile,Paid Search,5,36.98
U00451,2023-05-06,Free,17.39,17.39,0,Canada,Desktop,Organic,8,83.52
U00452,2023-04-28,Premium,32.17,32.52771084662796,0,UK,Desktop,Email,13,73.22
U00453,2023-02-17,Basic,15.05,15.05,1,Germany,Desktop,Referral,9,34.37
U00454,2023-03-30,Premium,18.89,21.310155355216036,1,USA,Tablet,Paid Search,1,5.22
U00455,2023-08-25,Free,14.52,14.723971742905885,1,UK,Tablet,Paid Search,7,60.84
U00456,2023-09-29,Free,42.48,42.48,0,Brazil,Mobile,Social,5,41.52
U00457,2023-07-08,Free,5.37,8.67438544696214,1,UK,Mobile,Paid Search,7,61.11
U00458,2023-07-11,Basic,6.13,6.13,0,Canada,Desktop,Referral,7,60.33
U00459,2023-03-10,Premium,2.74,2.74,0,Brazil,Mobile,Referral,4,15.59
U00460,2023-10-05,Free,34.24,34.24,0,Brazil,Desktop,Social,6,20.83
U00461,2023-12-15,Free,10.61,10.61,0,USA,Tablet,Organic,7,20.94
U00462,2023-09-04,Premium,8.55,8.55,0,UK,Tablet,Organic,6,29.87
U00463,2023-03-17,Free,79.64,79.64,0,USA,Desktop,Email,9,48.4
U00464,2023-06-03,Basic,52.29,52.5451404700397,1,Australia,Tablet,Referral,7,51.2
U00465,2023-05-24,Basic,71.5,71.5,0,Germany,Tablet,Referral,6,37.98
U00466,2023-03-27,Premium,3.07,3.07,0,Australia,Tablet,Paid Search,9,38.27
U00467,2023-07-04,Free,44.37,44.37,1,Germany,Desktop,Paid Search,7,48.75
U00468,2023-10-12,Free,7.97,7.97,0,Germany,Mobile,Paid Search,9,42.64
U00469,2023-08-08,Basic,0.25,0.25,0,Germany,Desktop,Email,7,62.69
U00470,2023-03-10,Premium,9.93,9.93,0,Brazil,Desktop,Referral,9,59.11
U00471,2023-02-16,Free,14.23,32.61561147947977,0,Australia,Tablet,Paid Search,7,51.13
U00472,2023-04-04,Free,2.29,2.29,0,Canada,Tablet,Paid Search,5,32.14
U00473,2023-08-26,Basic,15.43,15.43,0,Germany,Mobile,Referral,6,26.72
U00474,2023-07-23,Premium,34.24,34.24,1,USA,Desktop,Paid Search,9,46.62
U00475,2023-08-06,Premium,9.49,9.49,0,Canada,Mobile,Social,9,63.6
U00476,2023-12-07,Premium,8.7,31.166851564209384,0,Australia,Mobile,Social,8,51.34
U00477,2023-02-08,Free,8.27,16.649745056917673,0,Australia,Desktop,Organic,8,62.04
U00478,2023-04-10,Free,51.3,64.09596324970589,0,UK,Mobile,Referral,5,32.62
U00479,2023-10-16,Basic,1.0,1.0,0,UK,Desktop,Social,15,100.0
U00480,2023-09-11,Premium,11.78,11.78,1,USA,Desktop,Referral,12,92.9
U00481,2023-08-10,Free,6.15,6.15,0,India,Mobile,Email,13,32.41
U00482,2023-12-23,Free,44.85,44.85,0,India,Mobile,Referral,9,44.56
U00483,2023-01-23,Basic,2.02,2.02,1,India,Desktop,Organic,9,64.3
U00484,2023-09-07,Free,10.6,10.6,0,India,Tablet,Organic,11,42.75
U00485,2023-01-10,Free,10.45,10.45,0,Brazil,Tablet,Email,15,92.33
U00486,2023-09-03,Basic,43.86,43.86,0,Brazil,Desktop,Referral,9,59.19
U00487,2023-11-21,Basic,4.85,4.85,0,UK,Tablet,Referral,10,29.64
U00488,2023-04-10,Basic,20.71,24.923017965547313,0,UK,Mobile,Social,6,52.31
U00489,2023-10-17,Free,2.89,2.89,0,Brazil,Mobile,Social,6,44.32
U00490,2023-06-29,Basic,61.57,61.57,0,Brazil,Tablet,Organic,16,107.71
U00491,2023-08-11,Basic,17.98,17.98,0,UK,Tablet,Referral,8,33.82
U00492,2023-09-07,Basic,19.68,19.68,1,USA,Desktop,Paid Search,8,70.87
U00493,2023-05-27,Basic,11.38,11.38,1,Brazil,Mobile,Social,8,19.49
U00494,2023-04-06,Free,8.38,8.38,0,USA,Tablet,Referral,9,56.01
U00495,2023-09-14,Free,4.78,4.78,0,Germany,Tablet,Email,1,3.94
U00496,2023-11-21,Free,18.53,18.53,0,USA,Tablet,Social,8,76.81
U00497,2023-01-04,Free,61.83,61.83,0,USA,Tablet,Organic,9,45.14
U00498,2023-01-16,Basic,8.92,10.13447582529676,1,Brazil,Mobile,Organic,6,42.0
U00499,2023-10-07,Premium,42.94,42.94,1,Germany,Desktop,Organic,10,46.22
U00500,2023-12-02,Basic,3.22,3.22,1,India,Mobile,Organic,7,31.75
U00501,2023-09-04,Basic,55.02,55.02,0,USA,Desktop,Referral,8,65.11
U00502,2023-09-15,Free,8.63,8.63,1,Germany,Tablet,Referral,7,46.78
U00503,2023-06-09,Free,9.55,9.55,1,Germany,Tablet,Social,9,31.91
U00504,2023-12-06,Free,12.43,12.43,0,Australia,Desktop,Paid Search,5,47.48
U00505,2023-06-01,Free,25.33,38.27588559231442,0,Brazil,Tablet,Organic,6,48.01
U00506,2023-06-27,Free,25.43,25.43,0,Germany,Mobile,Paid Search,10,70.57
U00507,2023-06-12,Basic,13.06,13.06,0,Canada,Desktop,Organic,5,9.0
U00508,2023-02-02,Premium,14.81,14.81,1,India,Tablet,Social,6,52.73
U00509,2023-06-28,Free,0.61,0.61,0,Brazil,Tablet,Email,6,40.25
U00510,2023-04-11,Free,7.26,30.62494201394876,0,Canada,Tablet,Organic,11,85.52
U00511,2023-09-25,Basic,8.49,8.49,0,USA,Desktop,Email,4,32.67
U00512,2023-11-19,Free,16.36,16.36,0,Brazil,Mobile,Organic,8,18.38
U00513,2023-03-06,Premium,16.34,16.81306093479907,1,Australia,Mobile,Paid Search,5,19.44
U00514,2023-06-17,Basic,24.75,31.599326423590302,0,USA,Tablet,Organic,10,112.68
U00515,2023-11-26,Premium,25.25,25.25,0,Brazil,Desktop,Paid Search,9,33.42
U00516,2023-02-12,Free,5.36,5.36,0,Australia,Desktop,Email,10,81.37
U00517,2023-02-13,Basic,29.41,75.49651876506371,0,Germany,Desktop,Referral,10,69.12
U00518,2023-10-12,Free,0.4,3.0819752430333454,0,India,Tablet,Email,8,47.4
U00519,2023-01-12,Basic,25.19,25.19,1,Brazil,Mobile,Referral,8,34.89
U00520,2023-04-05,Free,2.15,2.15,0,Canada,Desktop,Social,5,25.31
U00521,2023-10-29,Free,26.16,26.16,0,UK,Mobile,Social,7,44.25
U00522,2023-09-10,Basic,14.98,14.98,0,Germany,Desktop,Social,8,39.7
U00523,2023-08-30,Basic,11.5,11.5,0,Brazil,Desktop,Social,11,71.77
U00524,2023-02-04,Premium,23.47,23.47,1,Germany,Mobile,Organic,8,31.06
U00525,2023-08-03,Basic,0.74,0.74,0,UK,Desktop,Email,10,46.78
U00526,2023-12-03,Basic,5.06,5.06,0,Canada,Mobile,Paid Search,6,30.75
U00527,2023-03-31,Free,19.17,19.17,0,Germany,Desktop,Organic,9,58.87
U00528,2023-09-21,Basic,37.57,37.57,0,Germany,Mobile,Organic,6,39.84
U00529,2023-04-03,Basic,9.6,38.471500079349205,0,Brazil,Tablet,Social,6,28.37
U00530,2023-03-31,Premium,5.99,28.814540125667158,0,Germany,Desktop,Organic,11,93.21
U00531,2023-04-25,Premium,14.63,17.439943755825958,0,Canada,Desktop,Paid Search,10,57.59
U00532,2023-04-15,Free,19.47,19.47,1,Brazil,Mobile,Email,3,17.38
U00533,2023-07-15,Premium,10.9,10.9,0,India,Mobile,Social,4,35.1
U00534,2023-11-10,Free,41.86,43.584043167226206,0,UK,Mobile,Social,10,70.24
U00535,2023-04-24,Free,14.82,45.60096207375626,1,Canada,Mobile,Paid Search,16,96.09
U00536,2023-03-16,Basic,0.73,2.4925594551746055,1,Canada,Tablet,Organic,9,59.65
U00537,2023-08-05,Free,5.05,5.05,0,USA,Desktop,Paid Search,8,18.7
U00538,2023-10-04,Basic,11.98,11.98,0,UK,Desktop,Referral,7,33.83
U00539,2023-09-06,Free,23.93,32.45660742928394,0,Germany,Desktop,Email,9,24.24
U00540,2023-06-13,Free,4.96,5.443227890202942,0,Canada,Tablet,Email,8,32.86
U00541,2023-12-23,Basic,74.81,77.10428079580325,0,Brazil,Mobile,Paid Search,5,43.97
U00542,2023-07-11,Basic,7.67,7.67,0,USA,Tablet,Email,9,41.43
U00543,2023-08-15,Premium,15.21,15.21,0,USA,Desktop,Email,11,112.79
U00544,2023-06-26,Basic,0.38,0.38,0,Australia,Desktop,Organic,5,19.34
U00545,2023-04-09,Basic,43.24,43.546040816519714,0,Canada,Mobile,Social,10,68.44
U00546,2023-02-05,Free,31.1,32.754528953443625,0,Germany,Mobile,Social,6,44.61
U00547,2023-04-06,Free,4.35,4.35,0,Canada,Tablet,Social,9,56.78
U00548,2023-06-01,Free,54.13,54.13,0,USA,Desktop,Paid Search,6,33.07
U00549,2023-05-31,Basic,7.59,7.59,0,Brazil,Tablet,Paid Search,11,40.02
U00550,2023-07-09,Basic,23.57,23.57,0,Germany,Desktop,Social,9,78.11
U00551,2023-08-12,Free,34.18,34.18,0,Canada,Mobile,Referral,3,30.34
U00552,2023-02-06,Basic,27.01,28.63864842962477,0,UK,Mobile,Referral,9,25.76
U00553,2023-09-25,Basic,49.92,50.000481918681736,0,Germany,Desktop,Organic,8,35.22
U00554,2023-07-02,Free,39.94,39.94,0,Germany,Mobile,Paid Search,9,57.92
U00555,2023-01-13,Free,104.47,104.47,0,USA,Desktop,Social,8,25.53
U00556,2023-10-06,Premium,4.03,4.03,0,Canada,Mobile,Referral,6,36.15
U00557,2023-08-05,Basic,7.27,7.27,0,India,Mobile,Social,4,21.95
U00558,2023-12-21,Premium,20.22,28.745150476910737,0,Australia,Tablet,Email,6,18.0
U00559,2023-12-27,Free,26.41,54.53109773573246,0,USA,Mobile,Referral,4,15.42
U00560,2023-10-13,Premium,15.3,15.3,0,Canada,Desktop,Social,5,32.99
U00561,2023-09-30,Free,1.54,1.54,0,Canada,Desktop,Paid Search,7,55.91
U00562,2023-03-03,Free,36.85,36.85,0,India,Desktop,Paid Search,11,62.83
U00563,2023-03-25,Premium,64.82,64.82,0,Germany,Tablet,Email,12,106.34
U00564,2023-08-05,Free,10.4,10.4,0,Germany,Desktop,Email,8,48.66
U00565,2023-12-08,Basic,5.09,5.09,0,Australia,Tablet,Organic,8,40.71
U00566,2023-07-06,Free,0.39,24.753447543323386,0,Canada,Tablet,Social,7,39.85
U00567,2023-01-19,Basic,5.42,5.42,0,UK,Mobile,Referral,3,23.03
U00568,2023-06-26,Premium,24.07,25.020833921544874,0,USA,Mobile,Referral,7,50.78
U00569,2023-04-10,Free,48.52,48.52,0,UK,Tablet,Referral,8,54.49
U00570,2023-08-21,Basic,1.96,6.250980900223702,0,Brazil,Desktop,Organic,4,30.08
U00571,2023-03-17,Free,16.12,19.66217666293859,0,Germany,Tablet,Social,10,78.39
U00572,2023-09-22,Basic,23.78,23.78,0,Canada,Mobile,Email,17,90.94
U00573,2023-10-11,Free,6.47,6.47,0,Canada,Tablet,Organic,9,40.25
U00574,2023-07-25,Free,16.87,24.59746215862517,0,UK,Desktop,Email,11,86.53
U00575,2023-08-11,Free,25.12,25.12,0,Brazil,Tablet,Organic,8,33.28
U00576,2023-02-21,Free,36.37,36.37,0,India,Mobile,Organic,9,74.23
U00577,2023-12-05,Premium,12.05,42.0315367938298,0,USA,Tablet,Referral,9,57.95
U00578,2023-05-24,Free,27.56,27.56,0,Australia,Desktop,Organic,6,49.42
U00579,2023-03-10,Free,7.18,7.18,0,Brazil,Desktop,Referral,7,26.49
U00580,2023-04-09,Free,4.79,4.79,0,USA,Mobile,Referral,10,52.19
U00581,2023-01-25,Free,4.15,4.15,0,Germany,Mobile,Referral,7,33.97
U00582,2023-02-22,Basic,8.89,8.89,0,Canada,Mobile,Paid Search,8,26.15
U00583,2023-05-31,Premium,0.73,0.73,1,India,Mobile,Referral,10,56.06
U00584,2023-05-24,Free,6.65,24.955712010604636,0,Germany,Tablet,Social,6,28.56
U00585,2023-02-26,Premium,21.12,21.12,0,Brazil,Mobile,Social,3,13.92
U00586,2023-02-08,Basic,20.88,20.88,0,India,Desktop,Organic,10,50.3
U00587,2023-04-19,Free,1.53,1.53,1,Brazil,Mobile,Email,10,86.17
U00588,2023-06-30,Basic,6.78,9.875528713854283,1,Australia,Tablet,Social,10,76.43
U00589,2023-02-11,Basic,16.86,16.86,0,USA,Tablet,Email,14,24.74
U00590,2023-07-05,Basic,7.67,15.926833753868944,0,Germany,Tablet,Referral,17,148.06
U00591,2023-08-11,Premium,10.83,10.83,0,USA,Tablet,Email,9,35.58
U00592,2023-05-02,Free,24.95,24.95,0,India,Desktop,Referral,11,71.17
U00593,2023-05-13,Premium,0.19,0.19,0,UK,Mobile,Paid Search,9,60.78
U00594,2023-06-12,Basic,6.47,6.47,1,USA,Mobile,Organic,8,90.45
U00595,2023-08-03,Free,3.07,3.07,0,India,Mobile,Email,9,61.94
U00596,2023-08-09,Basic,2.73,24.732033884432948,0,India,Mobile,Email,5,22.22
U00597,2023-08-23,Free,63.9,76.13120980873876,0,Brazil,Mobile,Email,10,67.06
U00598,2023-11-27,Premium,9.45,9.45,0,USA,Mobile,Organic,11,104.18
U00599,2023-05-26,Basic,14.98,14.98,0,Germany,Mobile,Paid Search,6,28.65
U00600,2023-08-27,Free,26.47,30.009352074694785,0,USA,Tablet,Organic,6,44.93
U00601,2023-03-17,Free,0.97,0.97,0,Brazil,Tablet,Social,10,26.24
U00602,2023-01-09,Basic,5.52,5.52,0,India,Desktop,Organic,9,47.76
U00603,2023-03-15,Free,35.69,35.69,0,Germany,Tablet,Social,7,52.39
U00604,2023-09-10,Free,39.61,39.61,0,UK,Desktop,Email,10,63.74
U00605,2023-08-18,Free,9.33,9.33,0,Canada,Mobile,Paid Search,8,34.44
U00606,2023-01-07,Free,9.4,9.4,0,Germany,Mobile,Referral,6,35.61
U00607,2023-06-23,Free,28.29,28.29,0,Canada,Tablet,Paid Search,9,67.19
U00608,2023-05-21,Free,6.99,38.52688437169013,0,Australia,Tablet,Social,9,66.48
U00609,2023-06-17,Free,2.49,2.49,1,USA,Mobile,Paid Search,9,58.99
U00610,2023-06-19,Basic,5.96,5.96,1,Germany,Mobile,Email,10,81.63
U00611,2023-10-10,Basic,9.8,9.8,0,Australia,Tablet,Organic,6,39.64
U00612,2023-05-02,Free,1.07,2.017404334310455,0,USA,Mobile,Social,5,35.06
U00613,2023-07-13,Free,13.03,13.03,0,Germany,Tablet,Social,10,45.89
U00614,2023-01-05,Basic,26.94,26.94,1,USA,Mobile,Social,9,77.76
U00615,2023-01-29,Free,14.42,14.42,0,Canada,Tablet,Email,9,77.56
U00616,2023-06-14,Free,1.49,1.49,0,India,Tablet,Paid Search,6,39.18
U00617,2023-12-05,Free,11.6,11.6,0,India,Mobile,Social,9,71.44
U00618,2023-05-16,Premium,24.68,24.68,0,USA,Mobile,Referral,9,29.11
U00619,2023-12-31,Basic,1.2,1.2,0,USA,Tablet,Social,3,12.49
U00620,2023-11-17,Basic,1.23,15.26583981438574,0,UK,Desktop,Paid Search,7,52.12
U00621,2023-12-08,Basic,9.26,9.26,0,USA,Desktop,Paid Search,6,6.0
U00622,2023-05-25,Basic,4.34,5.951456511485578,1,Brazil,Desktop,Referral,5,6.94
U00623,2023-11-23,Free,54.6,54.6,0,Canada,Desktop,Organic,11,38.49
U00624,2023-08-05,Basic,17.41,17.41,1,USA,Mobile,Social,8,67.17
U00625,2023-10-28,Free,6.77,10.253443060971854,0,India,Desktop,Paid Search,9,42.0
U00626,2023-05-12,Basic,24.4,27.79065142791699,0,Germany,Desktop,Referral,12,72.54
U00627,2023-10-19,Basic,9.4,9.4,1,Australia,Tablet,Referral,11,46.45
U00628,2023-03-11,Basic,2.83,2.83,1,India,Tablet,Email,9,74.95
